Comment	Sentiment	Score
부산 저축 은행 수사 결국 이익	1	1
승리	0	-1
선거관리위원회 부정	0	-1
화풀이	0	-1
오늘 내일 좌우 진영 대립 분열 혼란 발전 밑거름 국가 발전 정책 통합 슬로건	1	2
범인 노력 성과 실수 대장	0	-2
가짜 뉴스	0	-1
고비 사단 삼팔선 위문 공연 사기 면제 자격 도리 통수권자	1	1
지지자 마음 수준 쉴드 문제	1	1
감동	1	1
능력 위주 보수 진보 공정 관심 대깨문	1	1
경기도 지사 대장동 경기도 포승 개발 바보 대장동 몸통	0	-1
범죄 사실 은폐	0	-1
조국 윤미향 죄인 걱정	0	-1
고생 폭탄주 주무세요 검진 법사 바보	0	-1
대장동 사건 출마 특검 거짓말 행동 진실 정치인 문제 바보 돼지 인식	0	-1
진실	1	1
진실	1	1
본부장 학력 위조 논문 표절 주가 조작 부동산 투기 자유	0	-1
찍자 망나니 반성 약점 리스크	0	-1
기본 소득 도입 부채	1	1
허경영 공약 여야 정부 카르텔 혈세 인플레 부정 소문 서두 혈세 현금 지급 통장 입금 시중 인플레 걱정 필요	0	-2
죄명 계속 반복 우크라이나 사태 실수	0	-1
공감 감사 건강	1	1
최고 명장면	1	1
출신 예외 감방 보고 후회 선택	0	-1
부정 유시민 부정 부정 효과	0	-3
바보 거짓말 무식 바보 정직 부인 얼굴 조작 이름 조작 학력 조작 경력 조작 과거 조작 주식 조작 신뢰 정직 보수 바보 부인	0	-3
서영 문제 사전 투표일 문제 지지자 멍청이 머리	0	-1
덩어리 상대방 먼지 집단	0	-1
하늘 하나님 천지신 백성 마음 감동 눈물 파도 하나님 백성 진심 모세 기적 진리 아버지 하나님	1	1
차이 승리	0	-1
국가 성매매 불법 국가	0	-1
승리	0	-1
요즘 실망	0	-1
국가 시민 이익	1	1
부끄러움	0	-1
천박 새끼 임금 고정 사용자 불편	0	-2
실력 자리 욕심	0	-1
대장동 사건 관계 부산저축은행 사건 눈물 주식 부동산	0	-1
거짓말 무식 무능 무당	0	-1
걱정 국가 망신	0	-2
확률 여론 TV조선 뉴스 확률 진영 공격 아바타 누굽니꽈 개얼탐 심상정 라운드 공격 와중 침착 방어 능력 통찰 지식	1	1
반복 신뢰 믿음	1	2
정책 희망	1	1
전과 거짓말 애초 자격	0	-1
환상 콜라	0	-1
김건희 장모 내용 범죄 문제	0	-1
사과 불편 불편 감수 부정 용서	0	-3
국회의원 부정 의원 내세	0	-1
열씨 근거 비방 정부 탈취	0	-1
최고 쓰레기	1	1
썩렬 경북 흑진주 후손 청렴 지도자 해결 부동산 문제 해결 후손 행복	1	1
서민 아픔 실력	0	-1
대장동 특검 특검 도리 도리 대장동 집행 유예	1	2
제스쳐 문자 전화 폭주 기타 등등 불편 기색	0	-1
도리 처음 영향	1	1
진심 감동 존경	1	2
유착 비판 도찐개찐	0	-1
최성 상도 나오느거 생태 진영 논리 사건 억지 거짓 홍보 ㅡ낼투표	0	-2
캔디 발작	0	-1
이득	1	1
애송이 법정 리더 자질 역량 확인 진행 대본 암기 우선 탈락	1	1
만족 정책 행복 사회 존재	1	2
병민 경련 경련 다리	0	-2
아크나톤 종교 개혁 좌절 이집트 다신교 사회	0	-1
한일전 이익 후손 선택 역사 기억	1	1
특권 반칙 세상	1	1
정신 미국 정부 영주권 주냐 능력	1	1
지방 균형 발전 평등 강남 고급 아파트 사고 민주 재벌	1	2
괴물 식물	0	-1
발등 도리	1	1
신천지 신도 이만희 우리나라 걱정	0	-1
경제 대장 한탕 설계 최고	1	1
실무진 실수 모지리	0	-1
구조 경쟁력 회사 여성 배제 회사 기관 피해자 징벌 손해 배상 세금 이해 불가	0	-1
도움	1	1
공부 본인 가치 주장	1	1
최고 공로자	1	1
특검 먼지 무식	0	-1
이득 소유 재산세 병슨 우수워지지	1	1
해명 실무진 실수 소리 개월	0	-1
수준 능력 정책 능력 경력	1	2
댓글 신경 올해 여름 가을 구속 자괴감	0	-1
대장동 기함 질문 취지 개념 대답 잔치 대본 자리 국고 나중 니뽄 빤스 특검 동의 질문 대답 특검 대답 몸통 게이트 반증 몸통 범인 특검 누명	0	-1
곽상 아들 박용수 특검 비판	0	-1
유시민 최고	1	1
대남 최악 나중 후회 예전 이명박 후회 헬조선 시즌	0	-3
기본 상식 기본 인권 물질 만능주의 매국노 색히 탐관오리 개색히 싸움	0	-1
실수 작품	0	-1
언론 뉴스 진실 중립 기계 언론 언론 언론	1	1
지하철 임산부 자리 반대 시민 대화 대화 식당 흡연 그때 식당 전면 금연 흡연 자리 그때 서비스업 잔디밭 공중도덕 양심 무단 횡단 거리 쓰레기 인정	1	1
전쟁 노숙자 신세 세상 광명 뉴타운 국가 유가족 입주 강제 노숙자 세상 입주 입주 강제 노숙자 세상	0	-3
창피	0	-1
사랑	1	1
사랑 가족 선택	1	1
엠비씨 인정 방송 파일 방송 조금 용서	1	1
흥미	1	1
암내 메세지 검찰 공화국 비리 범죄 범죄 이력 시민 부산저축은행 비리 감독 담당 검찰 극단 선택 시민 여러분 심판	0	-2
짜증	0	-1
망신	0	-1
거짓말	0	-1
승리	0	-1
뚱열 가족 범죄 감방	0	-1
상상 짜장 외국 순방 정상 대화 정상 상식 상식 합리 중도	1	2
동서남북 위치 사실 진실 왜곡 창가	1	1
소리 얘기 편집 가짜 뉴스 확인	0	-1
바다 사랑 특검	1	1
축하 미국 바이든 방한	1	1
상수도 보호 구역 아파트 건설 수익	1	1
야훼 천국 지옥	0	-1
보복 비난	0	-1
우세 수준 실망	0	-1
기축 통화 실수 아무것 어버버 비교 게임 아침 종일 기축 통화 얘기 방송	0	-1
바보	0	-1
검사 특검 검사 수사 과정 영향 사실 특검 팩트 승부 본인 특검 무죄 입증 유죄 입증 대답 본인	0	-1
그동안 택지 개발 사업 이익 토건 세력	1	1
질투 분노 심판	0	-2
부모 등골 나이 신림동 이유 이제 바보	0	-1
털보 가짜 뉴스 공장 틀니앙	0	-1
윤똘 자신감 거짓 위선 지도자 근본 상식 아무것 망신 망신 망신 다주고다닐탠대애구 부정 딴소리 장모 학교 준비	0	-4
지도자 판단 사건 우크라이나 고통 전쟁 전쟁 발발 양측 지도자 책임 전쟁 상처 부동시 핑게 국방 의무 외면 무식 피눈물	0	-3
짜장 비난	0	-1
학교 간대 공부 독방 도리 도리	1	2
지혜 시대 필요 지도자	1	1
박연 욕설	0	-1
완전 결격 사유 적임자 이유 한계 한국 경제 돌파 사료 그동안 시정 활동 입증	0	-1
최강 의원 기대 대로	1	1
서민 아픔 장관 의원	0	-1
진실 능력 도덕 경제 공약 감사 윤설열 내용 숙지 대로 본인 이해	1	3
정봉주 정확 판단 이언주 과거 호감 개선	1	2
진실	1	1
도둑놈 감옥	0	-1
내용 인사 뇌물 추측 일반 범죄자 범죄자 기분	0	-2
망신	0	-1
우크라이나 초보 전쟁 기회 외교 우크라이나 신중 선택	1	1
감옥	0	-1
희망 자유 민주주의 기호 선택	1	1
진실	1	1
상관 배신 배신자 담합 능력	1	1
작년 녹취록 이틀 반박 팩트 체크 시기 주작	0	-1
기대	1	1
미사일 선제 타격 능력	1	1
지경 자체 이해 여론	0	-1
경력 위조 가짜 수상 논문 박사 학위 전시회 협찬금 양평 투기 쥴리	0	-2
감동 연설 희망 연설	1	2
유시민 편안 자체	1	1
러시아 교만 푸틴 망쪼 푸틴 히틀러 자살 지옥 숙소	0	-1
소식 김동연 결심 감사	1	1
도리 매매 아바타	1	1
진실	1	1
서민 개선 노력 유능 경제	1	1
도리 흠결	1	1
예산 소리 친구 예산 기사 검색 친구	1	2
정상 회담 대본	1	1
가죽 고통	0	-1
진실 세상 진실	1	2
하늘 이치 마음 여유	1	1
증오	0	-1
댓글 부대 진실	1	1
거짓말 비방 유세 스트레스 진정 응원	0	-3
기축 통화 전경련 자료 보도 좌빨	0	-1
특검 책임 대장동 범인	0	-1
비방 왜곡 거짓말 적반하장	0	-2
전과 악질 미친개	0	-1
감옥 장모 조은희 보석	0	-1
조선인 얼굴 아빠 윤기 면상 조선인 일본인 면상 일본 문부성 장학 일본 미터 한국인 일본인 분별 토건 조남욱 조선인 두개골 조남욱 일왕 탄생 기념일 최은 순수 조선인 얼굴 해방 조선 일본인 카르텔 마피아 형성	1	1
미소 냉전 치열 다툼 중립	1	1
대장동 개발 사업 개요 대장동 개발 사업 공공 개발 분야 민간 개발 분야 구분 공공 개발 성남 도시개발공사 시행 민간 개발 입찰 결과 성남시 확정 이익 보장 하나은행 컨소시엄 사업자 하나은행 낙찰 추진 하나은행 컨소시엄 하나은행 금융 그룹 화천 대유 자산 관리 대주주 구성 성남시 사업 효율 공공 개발 민간 개발 총괄 특수 법인체 성남 당초 사업 계약 조건 사업 시행 결과 적자 발생 이익 발생 선불 이익 환수 성남시 확정 이익 보장 나머지 이익 발생 민간 업자 설계 성남시 만약 대장동 개발 사업 적자 수익 확보 리스크 최소 설계 논란 초과 이익 환수 후불 애당초 설계 이유 개발 부동산 하락 추세 민간 개발 업자 공사 회계 장부 조작 적자 둔갑 사업 주관 관청 이익 환수 비일비재 설계 국내 최초 모범 사례 인근 지자체 벤치마킹	1	8
성남시 기부채납 수익금 배당금 일당 수익금 문제 이익 극대 공공 임대 설계 시장 최종 결재 토지 승인 허가자도 초과 이익 환수 조항 시장	1	2
한국 역사 최대 범죄 대장동 비리 진짜 범죄자 범죄자 념겨	0	-3
주작 녹취록	0	-1
거짓말	0	-1
정향 자리 구두 다리 차이 쉴드	1	1
이름 어제 특검 제안 핵심 특검 거절 범죄자 심리 제안 차단 정의 제안 낙선 특검 사퇴 당상 거절 후보자 낙선 생명 조건 당선자 유리 특검 정당 중요 여론	0	-1
협박	0	-1
용기 실체 진실	1	2
진실	1	1
안전 지수 연속 우수 선정	1	2
멍청이 멍청이	0	-2
방지법 반대 인사 극악 범죄	0	-1
죄명 도리 선택	1	1
범인	0	-1
본부장 사건 수사 했다하더하 납득 판결 결과 결과 분노 들보 노무현 논두렁 시계 겨냥 협박	0	-2
국가 비리 공공 이익 환수 대장동 벌레 칭찬 몰이	1	2
사시 신검 부동시 부동시 재검 검찰 범죄	0	-1
억지 선동 날조 페미	0	-1
아들 성매매 불법 도박 입시 비리 군대 인사 명령 누락	0	-1
부록 수심 안하무인 적반하장 인사불성 남부 도리 선택 망국 명심	1	1
눈썹 흰색 미신 따위 원시 부족	0	-1
현재 실력 과거 실적 가늠 증오 심판 주장 준비 사랑 개선 얘기 준비 감정 선택 합리 이성 선택 부탁	1	1
경제 문화 역사 예술 다방면 깊이 성남시장 경기 도지사 공약 이행 약속 중요 덕목 애민 정신 장점 과거 퇴행 발전 기로 시점 참여	1	2
좌우 놀이 도리 도리 최악 차악	1	1
특검 대장동 몸통 의심	0	-1
무능 전문 지지자 실망 아웃 두뇌 본인 정신 승리 승리 승리	0	-4
통합 화합 민국	1	1
검찰 공화국 핍박 대상 감옥 사유 무소불위 권력 독재 세상 검새 출신 정치인 사유 범죄	0	-1
처신 민심 실망	0	-1
지지자 정신 이상자 기본 상식 미사일 어린애 상처 세상	0	-1
마지막 시민 의견 듲고 모습 품격	1	1
거짓말	0	-1
정신 사랑	1	1
외국 가족 행복 기원	1	1
동물 부끄러움 육성	0	-1
홍준표 날짜 계좌 내역 전부 거짓말 손해	0	-2
정직 검찰 생활 거짓말 검찰 범죄 뻥재 가족 비리 사기 집단	0	-2
학습 능력 실력	1	1
머저리	0	-1
검찰 총장 성남시장 능력 가족 인성 대장동 이슈	1	1
무속 마약	0	-1
형수 쌍욕 인성 존경 진짜 인줄	1	1
미국 바이든 방한 바이든 단독 회담 능력 이해력 지식 기치 프롬프터 메모지 중언부언 횡설수설 구글 체크 정보 본인 불리 방식 국제 망신 타임지 미신 주술 항문 부인 주가 조작 언급 망신 무능 무례 친일파	0	-1
품격 연설 관심	1	1
유시민 작가 존경	1	1
짜증 방법 검사 사위 합법 불법 다리 보통 이들 오케이 성공 히딩크 파이팅	0	-1
승리 기도	0	-1
선제 타격 실수	0	-1
예상 유감 표명	0	-1
부정 프로	0	-1
거짓말 한말 주딩이 바람	0	-1
만족 감사	1	2
거짓말	0	-1
조선 일보 노무현 아방궁 논두렁 시계 거짓 뉴스 판명 사과	0	-1
기대	1	1
식당 식사 필요 제한 거부감 압박감 만연	0	-1
특검 동의 범죄자	0	-1
쉴드 뒷말 이언주 연등 김건희 코바 컨텐츠 대표 일반인 회사 에고 무리 쉴드는	1	1
새끼 보수 친구 모지리	1	1
비리 검찰 총장 모가지 경제 지배데지 도둑	0	-1
유시민 작가 존경	1	1
천재 승리	0	-1
뉴스 소리 사회 생활 걱정	0	-1
거부 범인	0	-1
역사 감동	1	1
허언증 환자	0	-1
서면 실수 넘이	0	-1
대장동 역사 이래 최초 최고 공공 환수 사업 행정 능력 모범 사례	1	2
두표 해외 교포 도움 대책	1	1
거짓 기사 세뇌 검사 사칭 취재 확인 댓글 쓰지 성남시장 음해 거짓 기사	0	-2
대가리 함정 대가리 대깨 특검 몸통 대가리	0	-1
품격	1	1
사기 위조 또라이 되거지 추접게 조장 언론	0	-1
가족 친구 옆집	1	1
거짓 가짜 뉴스	0	-2
공약 대장동 바보 모두 관심 만약 조사	0	-1
피디 자발 취재 취재 결정 피디 판결문 피디수첩 수원 지검 경상도 사투리 검사 이름 나머지 망상	0	-1
세대 양심 진실 안보 평화	1	1
경력 리더쉽 부족	0	-1
범죄자 재명이 무식 석렬이 조선인	0	-1
수호 주적 평화 버팀목 보답 기호 마지막 기회 모두 구원자 구원자 기호 포기 기호	0	-1
음모 수사 처벌	0	-1
대장동 개발 사업 종잣돈 부산저축은행 부실 대출 비리 사건 담당 검사 이유 수사 결국 오늘날 대장 개발 비리 사건 단초 특검 주장 주장 특검 추진 대부분 특검 반대 추진 어이 정상	1	1
쉴드 잘못 인정	1	1
거짓말	0	-1
이름 부산은행 거절 이유 특검 이틀 영향 특검 조사 기간 거짓 의혹 찌라시 일반 팩트 찌라시 의혹 지지율 중요 특검 책임 조금 여가부 폐지 배제 맹목 외교 안보 복지 교육 현명 행사	0	-1
창의력 노력 개인 발전 도모	1	1
최악	0	-1
고생 정의당 지지자 전략 선택 필요 민주주의 파괴 비극	0	-2
마지막 몸통 박영수 시다바리 윤썩열 바보	0	-1
성남시 의료원 건립 추진 위원장 서명 의회 승인 날치기 법안 폐지 항의 공무 집행 방해죄 벌금	0	-1
장점 이력 결정 재고 반복 지지자 성향 에티튜드 관찰	1	1
바보 넘아	0	-1
범죄 거짓 뉴스 시민 변호사 고발 주가조작 투기 사기 가족 뒷배 윤이나 공부 검찰 공부 댓글	0	-2
공평 바보 취급 거짓	0	-2
종특빡 대가리 세뇌 사이버 주교 분위기 찐따	0	-1
남자 케싸미 열광	1	1
잦되 유시민 엠비씨 환상 콜라	0	-1
먼지 인생 존재 개새끼 실제 범죄 정황 이력 파일 파일 자연 암흑 카르텔 가족 존재 만큼 연결 고리 이용 기간 동안 발판 마련 소설 얘기	0	-2
신하 확대 해석 점철 논리 소득 기록 복지 예산 확대 공산주의 첫걸음 논리	1	1
거짓 오만 각종 비리 언론 장악 검찰 비리	0	-1
네온 아트 계좌 드립이야 대장동 가짜 뉴스 몸통	0	-1
특검 범죄 확정 대통 책임 탄핵	0	-1
권력 날치기 사리 부정 검찰 조폭 야합	0	-1
바보	0	-1
다양 존중 민주주의 체제 다양 핵심 가치 개인 집단 가치 이념 다양 일부분	1	3
감사	1	1
박영수 상도 몸통 쒸운 쓰레기 범죄 집단	0	-1
실망 여론 조사 대세 노력	0	-1
최고 방법 특검 수사	1	1
바보 당우 정신 승리 합리	0	-2
결과 승복 안정 행복 민생 이해 양보 협조 자세	1	2
가족 협박	0	-1
유시민 작가 얘기 상황 부정 표면 배신	0	-1
도둑 무식	0	-1
걱정 바보 무시	0	-2
댓글 부대 네트워크 어게인 운영 동원 가짜 허위 뉴스 복붙시켜 어르신 선동 쇄뇌 집단	0	-1
위기	0	-1
비판 동네 옆집 아저씨	0	-1
정치력 대표 배치 인정	1	1
유시민 작가 공감 혐오 여론 세력	0	-1
부산 시민 피눈물 부산저축은행 담당자 부수 조작 나랏돈 수구 언론	0	-1
만배누나가 윤썩열 아빠 우연 바보	0	-1
재명히 존경	1	1
심상정 정부 구제 부자	1	1
부산 발전 부산 시장	1	1
조금 도움	1	1
국지 협박	0	-1
개인 지도자 덕목 겸손 비중 절망 자위 작금 상황 좌절	0	-2
큰일 본인 망신	0	-1
공약 이행 의심	0	-1
정신 병원 전문가	1	1
정신 야당 창피	0	-1
인물 정책 조건 지지자 발등 후손 걱정	0	-1
유시민 작가 감사	1	1
형수 보확찢 조카 살인 사건 변호	0	-1
작가 눈물	0	-1
역시 최고 통찰력	1	1
바보 바보	0	-2
대장동 사업 방해 우병우 지시 비리 도움	1	1
예전 특검 인정 부산저축은행	1	1
재앙 부동산	0	-1
감사 사랑합니다	1	2
호랑이 그림 완성	1	1
이준 구체 진실 중요 살인범 연쇄살인범 방어 정당방위 살인범 살인범 마찬가지 의견 검사 죄인	1	1
공약 내용 거짓말 모함	0	-1
꼬민혁 치료 우크라이나 사태 러시아 우크라이나 침공 북한 아프리카 세계 선진국 북한 우리나라 침공 침공 방어 핵무기 점령 소설 소설 핵무기 대칭 전력 군사 전문가 침공 푸틴 말은 공격 그때 지구 멸망 북한 핵무기 자기 방어 이성 판단 선제 타격 짜장 한반도 석기 시대 심산	1	1
승리	0	-1
법사 무당 비대위 마취 가죽 버끼고 마취 마법 아이 공감 김건희 연등 무당 무속 개탄 신천지 압수 수색 생명 안전 뒷전	1	1
날짜 당선자 예측 소개 진짜 개망신 개망신 소개 부인 경력 위조 사문서 위조 주가 조작 연루 본인 사악 사이비 종교 항문 똥침 샤머니즘 캠프 장악 보도 겁박 탈락 보도 망신 망신	0	-4
사기꾼 송영길 가난 거짓말 사과	0	-2
상품 상품 평가 선택 무식 짜장 실망	0	-1
정책 순발력 상상력 경험 준비 리더십 필요 수구 세력 보수 공포 검찰 공화국 습관 과거 유능 경제 승리	0	-2
검사 사칭 음주운전 무고죄 기물 파괴 국적법 조선족 부여 과거 살인자 조카 변호 변호사 대납 사건 의혹 제보자 이병철 죽음 성남시 개발 공사 처장 김문기 죽음 성남 도시 개발 사업 본부장 유한 대장동 기사 보도 사망 아들 성매매 조폭 연루 바람 연방 체제 공산당 활동 합법 종전 선언 미군 중국 성남 비리 사드 철회 국가 보안법 폐지 증세 복지 재벌 해체 원전 천안함 조사 대장동 설계 김혜경 자비 사용 김혜경 공무원 불법 비서 정채모 합숙소 추정 선대위 인물 규모 부정 조작 준비 의혹 부정 러시아 도발 우크라이나 원인 북침 황현	0	-6
부족 영양소 한약 영양제 공급 운동 최소 체력	0	-1
가정교육 의심	0	-1
캠프 보상 부담	0	-1
바보 청약 통장	0	-1
감사	1	1
조선업 경남 상당 실업 경제 하락 조선업 수주 수주 숙련공 부족	0	-1
자유 우파 촌부 정책 우익 탄핵 헌납 용서 사법 사냥 똥개 우파 파괴 대형 실책 배상 당국 자유 시민 석고대죄 정계 꺼저다오 평생 자유 우익 건국 촌부 고생 동안 우익 정당 인재 양성 기간	0	-1
국가 손실 국가 위기 현명 야만	0	-1
능력 통찰력 경영 필수 능력 영상	1	3
전과 망신	0	-1
판단 잘못 판단 안목 문제	1	1
침략 러시아 침략 항전 우크라이나 지도자 무능 비난 전과 줄행랑	0	-1
돌머리 둘리	0	-1
짜증	0	-1
과거 세뇌 친구 반박	1	1
비방 추천 투표장	0	-1
표정 말투 꼬라지 천박 구둣발 열차 좌석 다리 해외 토픽	0	-1
기계 양비론 실망	0	-1
화합 평화	1	1
고량주 조사 대상 이견 합의 진행 과반수 의석 정당 야당 합의 부작위 의사 표현	1	1
빵꾸똥꾸 지나 각종 독재	0	-1
본인 진실 목도 용기	1	2
주머니 인정	1	1
도둑 지원 수치	0	-1
불법 이익 취득 적폐 태극기 부대 일베 판단력 멍청이	0	-1
감사 방송국 사랑 팩트 체크	1	2
중요 행복	1	1
바보 특검 임명	0	-1
법조 검찰 카르텔 범죄 행위	0	-1
경기도 시민 세금 법인 카드 도둑 경기도 시민 세금 법인 카드 도둑 경기도 시민 세금 법인 카드 도둑 경기도 시민 세금 법인 카드 도둑 경기도 시민 세금 법인 카드 도둑 경기도 시민 세금 법인 카드 도둑 경기도 시민 세금 법인 카드 도둑 경기도 시민 세금 법인 카드 도둑 말바구기 도독 얼굴색 도독 감옥 도독 도독놈도독놈 도독놈도독놈 도독놈도독놈 도독놈도독놈 도독놈도독놈 도독놈도독놈 도독놈도독놈 도독놈도독놈 도독놈도독놈 도독놈도독놈 도독놈도독놈 도독놈도독놈 도독놈도독놈 도독놈도독놈 도독놈도독놈 도독놈도독놈 도독놈도독놈 도독놈도독놈 도독놈도독놈 도독놈도독놈 도독놈도독놈 도독	0	-9
존경 구석	1	1
승리 승리 정부 승리	0	-3
국회 해산 보수 모병제 공약 허경영 존경 공언	1	1
무식 통치자 재앙 보답	0	-1
악마	0	-1
박주민 입법 임대차 고통 생명 정치인 생명 신경 박주민 박주민 입법 전세 프로	0	-1
싸움	0	-1
박정민 지리 일당 알바 얼마 선대위 운영 소름	0	-1
행복	1	1
동의 비난	0	-1
부처 예수 특검 진실	1	1
역대 최악	0	-1
수하 직원 등산 해외 골프 투어 직원 죽음	0	-1
가난 자유	0	-1
유치 이해 무식 무식 망신	0	-1
행정부 먹통 마비	0	-1
여성 자원 복무 징병 여성 확대 내용 법률 의회 통과 여성 징병	0	-1
한탄	0	-1
입장 악다구니 전략 본인 그동안 아내 장모 위법 사실 수면 중장기 운명 얼마 이혼	0	-1
이준석 특검 거부 범인 무식 쥴리 장모	0	-1
바보 사기 대깨	0	-1
감옥 준비	0	-1
전과 전과 나름 전과 음주운전 그릇 사법시험 합격 인권 변호사 못난이 망구지	0	-1
감사	1	1
육성 녹취록 인성 거짓 유튜브 지랄	0	-1
무속 중독	0	-1
학교 아이 거짓말 최고 거짓말 지지자	0	-1
승리	0	-1
샴페인 기대	1	1
기회 누가되도 상황 배경 인정	1	1
대구 경북 발전 약속 약속	1	1
바이블 기록 과학 수준 부족	0	-1
역사 최고 위치 도약 출발점	1	1
자식 고통	0	-1
감사	1	1
비리 적폐 기득 수단 방법 차지 욕심	0	-1
뉴스 외전 앵커 감사	1	1
자전거 보험 복무 상해 보험 아이 사랑 놀이터 장난감 도서관 어린이 건강 과일 공급 사업 유아 임산부 영양 플러스 사업 지원 청년 일자리 발굴 사업 청년 기본소득 청년 면접 수당 지급 복무 청년 무료 상해 보험 등등 서민 정책 개발 발굴 추진	1	1
파이팅 중범죄 판결문	0	-1
대세 압도 승리	0	-1
시뇨리지 효과 국제 유통 이익 고용	1	1
특검 거부 범인	0	-1
경제 집값 역대 최고 코로나 방역 자영업자 방역 소리 자화자찬 외국 위드 코로나 백신 얘기 부작용 정부 부처 여가부 남녀 갈등 조장 페미 단체 지원 정부 방관 정치인 문제 여가부 언급 오징어 게임 기생충 한국 문화 지원 숟가락 터키 통화 스와프 자국민 부동산 규제 외국인 중국인 사이 매입 의료 보험 외국인 혜택 중국 조선족 중국인 동북공정 눈앞 북한 전쟁 평화 구걸 결과 미사일 대한 중국	1	1
도리 도리 도리 도리 감자 도리	1	5
방역 패스 피해 헬스장 술집 노래방 상공인 대형 학원 음식점 커피숍 피해 화폐 상공인 지원	0	-2
찢빠 쉴드	1	1
극성 도리 지지자 문맥	1	1
능력	1	1
박영수 부산저축은행 불법 대출 사건 해결	0	-1
인정	1	1
유시민 작가 최고 최고	1	2
북한 찬양 고무	1	1
검찰 개혁 완성	1	1
요즘 외전 외전 진행자 발견 최근 진행자 멘트 몰입도 최고	1	1
유능 안목	1	1
도리	1	1
무시 바보 관점 바보 방식 단언컨데 촛불	0	-2
판결문 이재선 여동생 입술 두통 호소 뇌출혈 거짓말 소시오 패스 죄명 모습	0	-3
중요 진실 독재자 사법부 새끼 입맛	1	1
유시민 작가 조국 사태 계기 유시민 작가 어용 지식인 세상 의인	0	-1
경제 최고	1	1
국가 창피 사절	0	-1
바보 문제 경제 페미야 경제 자영업 부동산 정책 여가부 남녀 혐오 조장 페미 떼법 폭정	0	-2
우울증	0	-1
아이 걱정 진심 스트레스	0	-2
대장 개발 비리 사건 본질 하나은행 몸통 하나은행 화천 대유 지분 컨소시엄 참여 하나은행 컨소시엄 자산 관리 유대 주주 투자자 클럽 뇌물 문제 곽상도 의원 전직 검사 민정 수석 박영수 특검 검사 구속 특별 검사 전직 검사 김수남 검찰 총장 판사 권순일 법관 최재경 전직 검사 민정 수석 홍선근 머니투데이 간자 클럽 언론 홍선근 나머지 인물 요직 최순실 실세 녹취록 이익금 분배 작업 과정 자기 비리 세상 시장 성남시장 퇴임 이익금 분배 화천 대유 비리 사건 대장동 개발 사업 기술 설계 성남시 하나은행 컨소시엄 참여 업체 수익 배분 주체 원칙 투자 비율 배분 화천 대유 이익 배분 설계 클럽 구성원 토건 세력 법조 브로커 조중동 기득 언론 대장동 개발 사업 설계 비리 몸통 여론 몰이 가짜 뉴스	1	1
범죄자 경찰 조사	0	-1
행복 신발 취미 소리 기억	1	1
도리	1	1
수준 하향 평준 범죄자	0	-1
검증 바보	0	-1
부산 시민 피눈물 부산저축은행 사건 무마 대장동 비리 시초 사실 천하 대역 죄인 시청 거짓말 즉시 구속 수사 진실	0	-1
진실	1	1
범죄 좌우 진영	0	-1
김혜경 남용 전과 음주운전 지하철 명함 검사 사칭	0	-1
주식 급등 행복	1	1
코믹 기대	1	1
초과 이익 환수 조항 성남 도시 개발 사장 황무 자리 음악 학원 강사 동규 성남 도시 개발 본부장 유동규 황무 시장실	1	1
창피 지지자	0	-1
흑인 조금 혜택 흑백 평등 위배 항의	1	1
죄값 공평 거짓 진실 손바닦 하늘 착각 언론 검찰 공영 방송 진실 방송	1	1
행사 후회 확신	0	-1
염병 정상 사고	1	1
대장동 몸통 검찰 머리 세월호 재벌 하수인 범인 대장동	0	-1
손바닥 하늘 이유 기표 부정 각오 엄벌	0	-1
발전	1	1
장모 통장 위조	0	-1
장모 사기죄 다수 범죄 무죄	0	-1
민간 사업 성공 보장	1	1
신천지 협조 거짓말	0	-1
얼굴 완전 철판 부정	0	-1
국민학교 슬기 생활 통일	1	1
대장동 개발 사업 공공 개발 분야 민간 개발 분야 구분 공공 개발 성남 도시개발공사 시행 민간 개발 입찰 결과 성남시 확정 이익 보장 하나은행 컨소시엄 사업자 하나은행 낙찰 추진 하나은행 컨소시엄 하나은행 금융 그룹 화천 대유 자산 관리 대주주 구성 성남시 사업 효율 공공 개발 민간 개발 총괄 특수 법인체 성남 당초 사업 계약 조건 사업 시행 결과 적자 발생 이익 발생 선불 이익 환수 확정 이익 보장 나머지 이익 발생 민간 업자 설계 성남시 만약 대장동 개발 사업 적자 수익 확보 리스크 최소 설계 설계 이유 개발 부동산 하락 추세 민간 개발 업자 공사 회계 장부 조작 적자 둔갑 사업 주관 관청 이익 환수 비일비재 설계 모범 사례 인근 지자체 벤치마킹	1	7
도지사 업적 비교	1	1
박빙 완전 승리	0	-1
우크라 걱정	0	-1
세무서장 우진 사건 검사 불법 변호사 주선	0	-1
다음 임기 후회	0	-1
초조 김건 영부인 동안	0	-1
바보	0	-1
해외 국채 정책 해결 소름 경제 얘기 무식	0	-1
동네 바보 대답	0	-1
대변 바보 경제	0	-1
유시민 혜안 통찰력 감탄 유시민	1	1
회개 예수	1	1
집권 주기 기대 사실	1	1
셋째 유세 현장 목소리 무지 무능 재앙 목소리 본인 정작 무지 무능 설명	0	-1
종이학 찬성 경기도 청사 여야 상당수 용산 주변 개발 기대 알박기 사례 풍문 대장동	1	1
마음 회개 예수 진심 무릎 기도	1	1
비리 사기 범죄 위치	0	-1
용역 녹음 뽀록	1	1
범죄자 검찰 청장 승리 뿌리	0	-2
