Comment	Sentiment	Score
조국 본인 왕자 환자	0	-1
리스크 심산 짜증 초딩	0	-1
김건 쥴리다 비선 실세 짜장 유일 눈치 신천지 건지 쥴리 팩트 전염병 영매 명심	0	-1
옛날 장희빈 장녹수 중전 저주	0	-1
인생 기대 필요 혼자	1	1
안성 간접 비판 목소리 민주주의 국가 선관위 지네 개판	0	-1
혜경궁 좀도둑 낯짝	0	-1
참기도않찮다 장희빈 저주 장희빈 사약 보고 무술 모욕 좌파 묘욕 한데	0	-2
병신 거짖으 천벌 진심 가짜 이중 배신자	0	-1
인생 행복	1	1
사필귀정 범죄 행위	0	-1
비난	0	-1
협치 나발 부정 수시 처벌	0	-1
비극 빌미 상대 까임 쌤통	0	-1
정신병자 거짓말	0	-1
망상	0	-1
범죄 공금 호주머니	0	-1
부정	0	-1
신동욱 앵커 사이다 정직 감사 건강 조심	1	1
특검 특검 대장 몸통 특검 임명 검찰 수사 특검 여당 선택 리스트 특별 검사 검찰 배제 작년 특검 본인 특검 단독 특검 사퇴 거짓말 술수 본인 야당 반대 특검 특검 검찰 수사	0	-1
바보	0	-1
불법 알선 혐의 혐의	0	-1
창피	0	-1
주권자 의사 표시 눈치 주권자 포기	0	-1
망국 앞잡이 이준석 아웃	0	-1
각종 매체 접전 표현 불안 근거 차이 접전 표현	0	-1
거짓말 뉴스	0	-1
눈물 이제	0	-1
연애	1	1
전달 감사	1	1
희망	1	1
비난	0	-1
환상 고집 후손	0	-2
선관위 꼬라지 부정 감시 되것슈	0	-1
버스 요번 검사 일산화탄소 중독 버스	0	-1
존경	1	1
쇠귀에 ᆢ경ᆢ읽기ᆢ뜻은 알되 ᆢ무지하구ᆢ쌍스럽구 ᆢ독살스런당ᆢ지들은ᆢ이기기만 ᆢ억지 ᆢ문죄 절반 천박 ᆢ쌍 부러줄까ᆢ	0	-1
찬사	1	1
양심 전과 범죄자 보찢죄명	0	-1
다음 기대	1	1
신천지 천재 검찰 민주 구속 경제 퇴보 신중	1	1
자식 욕심	0	-1
전광훈 목사 감사 존경 애국자 전광훈 목사	1	2
죄명 가즈아 지옥 불구 직행 천벌	0	-1
역사 승리 훗날	0	-1
범죄자 사퇴	0	-1
예전 인권 변호사 변호사 사무실 임차 비용 고통 약자 보호 인권 단체 지원 변호사 사무실 응원 검정고시 학원 원장	0	-1
호남 악마	0	-1
거짓말 전과 직후 구속 수사 세기 최악 부정 불법 조작 비리 의혹 국회 의원 세계 기록	0	-4
본인 잘못 해명	0	-1
인정	1	1
최고	1	1
대만 욕심 안보 공산 집단 미국 동맹	0	-1
아침 해고 걱정	0	-1
관리자 구민 관계자 운석 도둑	0	-1
변호사 광주 시민 가난 운운 반대 광주광역시 도시 낙후 가난 핑계 무덤 변명 쇼핑센터 력셔리 쇼핑 광주 시민 광주 시민 동안 압도 일당 거짓말 광주 호남 강아지 소리 도끼 발등	0	-3
크림반도 사태 아무것 우크라 핵무기 포기 미국 안보 서명 편견	0	-2
감동 감동 감동 감탄 감탄 감탄 만세 만세 만세 징조	1	6
마지막 새치기 의심	0	-1
불법 비리 의혹	0	-1
소외 노심초사 마음	0	-1
부정	0	-1
서울시장 선택 의논 야권 속임수 행동 선택	0	-1
의심 바보 오늘	0	-2
바보	0	-1
국격 훼손	0	-1
TV조선 실망	0	-1
박정희 특별 보좌관 새마을 운동 아이디어 제시 하사 개발 국가 개발도상국 발전	1	1
은연중 본심 취중진담 라이 삼성화재 대표 최영 절대 가입 이유 삼성화재 사고 운전자 요율 삼성화재 대표 최영 절대 가입 사고 운전자 요율 도둑 전문 접촉 자체 해결 삼성화재 연락 조뙵니다 결과 통보	0	-1
거짓말 현혹 주범 언론	0	-1
양반 불법 요양원 수급 주가 조작 일식 비용 대서특필 조중동	0	-1
전라 도민 인가 불법 악법	0	-1
처음 무리 조건 이기 때매 역선택 지지율 차이 역선택 욕심	0	-2
장제원 주위 거머리 소신 지혜	1	1
욕심	0	-1
소득 주도 성장	1	1
거짓말	0	-1
허울 환상	0	-1
짜증 화난 얼굴 짜증 얼굴 불만 얼굴 호감 마누라 말투 남자	0	-2
사회 공헌 인정	1	1
가족 세금 낭비 공직자 노예	0	-2
거짓말 교도소	0	-1
짜증	0	-1
극형 미주 시민 동포 모국 사랑 감사	1	2
실망	0	-1
가난	0	-1
월세 북한 통일 통일 지식 부족	0	-1
변호사 검사 존재 공부 민주주의 변호사 부정	0	-1
부실 가장 부정	0	-1
최고	1	1
경호원 숙소 살생부 작성 김경수 거물 살생부 대장동 사건 다음 순번 뉘실까미투 씌위 저주 경호실	0	-1
바보 책임 전가	0	-1
자식 거짓말 자동	0	-1
조롱 비난 세상 대표 조롱	0	-1
한것갓아요 윤석 걱정	0	-1
품격	1	1
반칙 비리 거짓 세금 도둑	0	-2
죄명 진실	1	1
신관 관직 감옥 사주	0	-1
허위 거짓 범죄 인정	0	-1
장관 최고 바리	1	1
소련 붕괴 공산주의 오해 국가 과거 공산주의자	0	-1
불로 소득 인정 토지 보유 도입	1	2
도움	1	1
최고	1	1
동아리 부정 지식 네가티브지 애노네 불편	0	-2
관상 과학 찢가놈 뱀눙깔 불법 도덕	0	-1
개명 패배	0	-1
살인귀 멍청이	0	-1
국가 계획 검찰 기득 가족 비리 바락 결국 화풀이 특검 대답 소리 전쟁 장난 개념 자식 인질 자식 머리 총구 흉악범 자식 생명 상관 몽둥이 맞짱 개념 화풀이 자리 상황 무식 큰일 군부 독재 미얀마	0	-3
신동욱 앵커 감사 믿음 건강	1	2
청렴 선비 격조 지조 품위 앵커	1	1
할매 잔소리 조선족 루킹 킹크랩	0	-1
ᆢ광주서 비난 이승만	0	-1
2김부 사랑	1	1
욕심 만덕 덕지	0	-1
황교안 부정 해명 황교안 부정 설명 의혹 해명 뉴스	0	-2
신동욱 앵커 목소리 마음 안정 요즘 앵커 정확	1	1
최고	1	1
믿음 일취월장 연설	1	1
조해주 부정 구성 구청장 선관위	0	-1
이제 호남도ᆢ경상도ᆢ이간질 선동 강원도 응원 손자 손녀ᆢ살려요ᆢ	0	-2
근본 인성 바탕 폭력 폭언 보복	0	-1
검사 출신 미련 언행 신중 참모 삼고초려 얼떨결 여론 조사 오만 거만 이제 통재 고생	1	1
상처	0	-1
독사 종말	0	-2
찢재명 악마 칼잡이 변호사	0	-1
김건희 주가조작 경찰 내사 보고서 도리 전달 도리 사건 발뺌 주가 조작 무기 징역 중범죄 도리	1	2
공정 평등 직권 남용 도둑 일관 악질 초전 발사 초전 박살	0	-2
지난번 총선 사전 부정 흔적	0	-1
전과 박스 대장동 몸통 발자국 공약 관심 거짓말 거짓말 가면 엑스맨	0	-2
년도 나주 세대 방사 가속기 유치 확정 바보드라 광주 전남 복합 쇼핑몰 문제 단위 산업 기아자동차 공장 업체 쇼킹 소득 일자리 호주머니 시민 소비를하거 복합 쇼핑몰 쇼핑몰 수익 창출 수익 기반 작정 복합 쇼핑몰 적자 광주 지하철 적자 문제 문제 광주시 공무원 행정력	1	2
동네 실수 실수 가면 연극	0	-2
감동 감동 감동 감탄 감탄 감탄 만세 만세 만세 징조	1	6
능력 멘토 천공 스승	1	1
봉지 오염	0	-1
적극	1	1
맹아 거짓말 원조	0	-1
수단 방법 부정 대비	0	-1
네거티브 더듬이 최고 좌파 전유물 셜소리 등등	1	1
대표 구국 결단 용기 경의	1	1
한탄 소름	0	-2
진실 밣혀질거	1	1
상식 이득 세상	1	1
양아치 기만 조롱 우롱 행위 세금 세충 좀도둑	0	-1
민주 희망 철회	1	1
소득 주도 성장 계승	1	1
거짓말 기사	0	-1
걱정	0	-1
자유 민주주의 신념 자유 출마 의지 완주 비난 원칙 동의	0	-1
불법 부부 대장동 특검	0	-1
도리	1	1
민생 경제 아재 연구 준비 승리	0	-1
감옥	0	-1
대권 고집	0	-1
텔레비전 일당 표현 원색 비난 신학 격노 결심 녹음 파일 뉴스타파 한상진 금요일 뉴스타파 내부 검토 일요일 제작 시기 기사 여부 고민 보도 문제	0	-2
지지율 조사 조사 확인	0	-1
차례 문자 본인 거짓말 실망	0	-2
천화 소유주 변호사 회계사 대장동 사업 도둑 완벽 문제 게이트 수준 도배	0	-1
인지 실망	0	-1
머리 무지 악의 검찰 권력 행사 범죄 은폐 검찰 공화국 공언 시간 노동 최저 임금 폐지 무속 공중도덕 특성화고 신이 한국말 각국 정상 병신 짓거리 망신 상상 쓰레기 레거시 미디어 포장 권리 침해	0	-1
도둑 우기	0	-1
민심 친구 그동안 민심 이제 외톨이 긴장감 아이 분노 역풍 민심 즈려밟고 민심	0	-1
중요 갈림길 위기 담벼락 소리 심정 만약 홍준표 후보자	0	-1
부정	0	-1
수치 현실 최고 정점 집단 면역	1	1
진실 정의 사랑 공휴일 지정	1	2
부정 여론 조작	0	-1
실수	0	-1
죄명 눈물 수작	0	-1
어린아이 여자 치마폭 행동 포기 갑사다촐 미국 애국 시민 상식 법치 무너져냐린 대한 만국	0	-1
불량 국가 독재자 교수대	0	-1
욕심 허니 보임 앵커	0	-1
이익 단독 기사 오보 기사	1	1
야권 승리 염원 시대 야권 전체 명령	0	-1
포기	0	-1
존경 티조 아나운서 존경	1	2
눈물	0	-1
신동욱 앵커 존경	1	1
찌꺼기	0	-1
여론 조사 실망 배신감 의견 무시	0	-1
가지 죄명 감옥	0	-1
바보 내로남 억지 공격 보라 남부 어거지 천불 사퇴 보궐 바보	0	-3
국가 사랑	1	1
기호 허경영 통장 평생 결혼 자금 자손 후손 결혼 기호 도둑 공정 평등 직권 남용 정당 양심 진실 일관 진실 양심 도둑 기호 허경영 기호 허경영	0	-1
음모	0	-1
특검 거부 범인	0	-1
공경 사랑	1	1
습관 거짓말 윤석 반복 뻥순이감뻥희의 언행 최순실 능가 요망	0	-1
자질	1	1
가난 무기 눈물 획득 근면 성실 규정 타도와 절멸 대상 마디 세기 프롤레타리아 혁명 선동 도덕 경제 원리 구분 이데올로기 맹신 유능 경제 전문가 포장 인생 실수 과오 마련 공과 역사 인물 후세 공과 평가 공이 인물 흠결 성인 군자 존경 인물 역사 평가 보편타당 기준 공인 평가 기준 갖가지 트집 부정 폄훼 왜곡 명예 실추 모욕 역사 왜곡 날조 불순 목적 달성 도구 악용 호랑이 사자 하이에나 약자 패거리 대상 공격 호랑이 사자 혐오 존재 필연 진리 진실 진정 진리 반대 무리 진실 반대 허위 진정 반대 가식	1	3
책임 거짓말 티베 조선	0	-1
고집	0	-1
여자 거짓말 봉자	0	-1
감사 반성	1	1
현충원 안장 호국 영령 은공 가족 진정 대계 편안 자식 조카 손주 후손 편안 생활 대접 석렬 석렬 솔잎 웅큼 김일성 숭배 현충원 참배 사기	1	3
진절머리	0	-1
보수 진보 싸움 지역감정	0	-1
환상 궁합	0	-1
확진자 사전 개표 비율 비율 조건 부정 복사	0	-1
재명이 감옥	0	-1
횡령 보복 거짓말 대장 삭제	0	-1
인기 혼자 출마 정신	1	1
선관위 부정 부추	0	-1
좌빨 공화국 죄명	0	-1
세금 도둑	0	-1
대장동 성남시 단군 이래 최대 성가 자랑 기반 시설 당연 공사 초과 이익 민간 업자 공여 현금 연관	1	1
희망	1	1
검찰 비난 곽상도 의원 구속 하나은행 나머지 클럽 몸통 수사 의미 나머지 클럽 계좌 추적 수사 착수 누나 아버지 이유 사건 검찰 검찰 수사 기소 남용 특검 국회 논의 조건 특검 추진 방해 예외 특검 추진 설득 특검 정반대 어이 정상	0	-1
패배 의지 부족	0	-2
부정 민족 중공 인해전술 조국	0	-1
우려 부정	0	-1
특수 공무 집행 방해 공용 물건 손상 시민 발의 시립 의료원 설립 조례 한나라당 의원 폐기 시민 의회 진입 항의 과정 발생 피해 성남 시립 병원 설립 운동 대표 공동 책임 사건 시가지 성남 대형 병원 정계 본격 입문 시장 시민 병원 설립 성남시장 시립 병원 설립	0	-2
정상 조폭 쓰레기	1	1
선관워 양심 정부 기관 무능 비림 진실 심판	1	1
악질 악인 우크라 애국 애족 모습 탐욕 욕심 일관 후배 선배 자손 후손 악질 악인 물러거라 악질 악인 초전 박살 공정 평등 직권 남용 모로쇠로 일관 양심 진심 안정 평화 논화지 마시오 시국 진실 정당 모방 모함 험담 비방 거짓 세상 일관 반성 각성 여러분 힘넵시다 파이팅 스마일 단결 자유 만세 기호 허경영 세상	0	-2
감옥 뉴스 포장	0	-1
대답 선택 초딩 초딩 실망	0	-1
감옥	0	-1
젤렌스키 육탄 저항 영웅 추앙 폄하	1	1
악당 표현	0	-1
신동욱 앵커 시선 유지 언론인 미국 감사 마음	1	1
도둑 년놈	0	-1
공갈	0	-1
비위 부정 수사	0	-1
무능 바보 본인 연설 연설 비방 정책	0	-2
최악 시나리오	0	-1
정상 응원	1	1
오도 방정	0	-2
비난	0	-1
정상	1	1
진실	1	1
감사	1	1
재명이 알디 거짓말	0	-1
거짓 가식	0	-1
난세 영웅 이순신 장군 자유민주주의	1	1
유방 중원 항우 천하 통일 유권자 도움	1	1
박정희 최고 연설	1	1
발전 허경영 후보자 국내 정세	1	1
대장동 검찰 수사 부진 내용 회자	0	-1
자유 민주주의 희망	1	1
소년 부유 집안 서울법대 의대 엘리트 계층 소년 출신 합심 소년 출신 대항 권력	1	1
거대 양당 호감 적폐 기득 대항 혁명 필요 인물	1	1
무지 인정	1	1
최고 사랑 감사	1	3
사업가 혜택 빋기	1	1
우리나라 다음 실험 대상 아바타 경험 실증	1	1
녹취록 이유 녹취록 최초 녹취 여론 몰이 성공 언론 검찰 녹취록 이유 법원 판결 녹취록 대응 과정 전체 녹취록 내용 녹취록 마지막 게이트 호통 조선 게이트 녹취록 다음 행동 작년 녹취록 언론 행동 방식 악의 편집 방식 언론 취재 게이트 대장동 게이트 주장 방상훈 조선 언론사 녹취록 언론 대장동 역풍 판단	1	1
제되 최고	1	1
아부 출세 대상자 무한 의미 충성 실력 출세	1	1
양반 정책 비방	0	-1
배신자 공통점 거짓 진실 얘기 재주	1	1
검사 범죄자 증언 팩트 단정 기소	0	-1
네거티버 뎃글 부대 부정 음모 조직 운용 드루킹	0	-2
거짓말	0	-1
저주	0	-1
녹취록 게이트 언론 보도 거짓말	0	-1
먹물 똥물 먹물 악취	0	-1
도리 발톺에 비교 불가	1	1
검찰 개혁 완수 서방 감옥	0	-1
범죄자 범죄자	0	-2
용기 대통 자격	1	1
예의 상식 신뢰	1	2
행사 초과 이익 환수 주목 내용 확정 이익 사후 배당 민간 개발 업자 설계 변경 개발 비용	1	2
최후 발악 재명이 비방	0	-1
최고 대통 자격	1	1
전과 아웃 거짓말 형수 욕설	0	-2
야외 주변 간격 유지 마스크 거짓 선동 주특기 시전	0	-1
인격 부정 선수 비참	0	-2
정신 분열증 환자	0	-1
도리 도리 천지 댓글 부대	1	2
승리	0	-1
지사 감사	1	1
답변 재정 정책 경제 재정 경제 재정 지출 정부 데이터 개방 야당 답변 거짓말 한국어 대답 고개 수준	0	-1
정직 판단력 정치력 적극	1	1
대부분 칭찬 동문서답	1	1
진실	1	1
무능 포악 친일 적폐 공범 얘기 능력 야당	1	1
진정 희망 후광	1	1
능력 멘토 천공 스승	1	1
존중 배려	1	1
장제원 연설 최고	1	1
믿음 팩트	1	1
국제 사회 신중	1	1
축하	1	1
혓바닥 불행	0	-1
경제 전문가	1	1
도리 도리	1	2
건희 개미 피눈물 주가 조작 조사 감옥	0	-2
무지 인정	1	1
진실	1	1
전경련 원화 바스켓 편입 근거 한국 경제 위상 설립 목적 부합 세계 수출 강국 국제 통화 발전 원화 정부 원화 국제 노력	1	1
부종 병역 면제 수준 안경 시력 두통	0	-1
경제 경험 국가 부실 운영 중요 경제 초보 아무것 자식 속마음 여성 가족부 폐지 경제 대처 안정 안보 혼란 몰락	1	1
이두아 존경	1	1
박정희 위기 분유 공정 정의 임기 인권 유린 탄압 불당 세력 구속 수사 박정희 윤석 화이팅 민노총 전교조 여성 가족부 폐지 해체 자유 공산 전체주의 주한 미군 세력 추방	0	-1
단합 승리	0	-1
승리	0	-1
가짜 뉴스 정신	0	-1
최상 선택	1	1
전쟁 비유 정신 시장 도지사 만족 통수권자 인격 정책 실력 화이팅	1	1
부정 기획 가담자 철져히 법집행	0	-1
나경원 자식 자식 진실	1	1
결정 현명 사랑 감사	1	2
녹취록 범인	0	-1
도리	1	1
호의 책임 관심 연설	1	1
제주도 예상 이익 초과 환수 조항 제주 도민 예상 이익 초과 환수 제주 도민 대장동	1	2
노숙자 걱정 걱정	0	-3
세금 도둑 대장동 화천 대유 도둑 감방	0	-2
마누라 주가 조작 학력 위조	0	-1
죄명 거짓말	0	-1
팩트 부정 카더라 의혹 광신	0	-1
여자 대상	1	1
야당 여당 도둑놈 영호남 영호남 간질 분열 중국 일본 통합	0	-1
정직 거짓말 깻끗	0	-1
감사	1	1
분야 각자 함정 직함 희생 고개 태도 태도	0	-1
경험 자질 검증	1	1
엑스파일 협박	0	-1
실수 가장 고의 누락 부착	0	-1
차선 피해	0	-1
역대 최악 평가	0	-1
능력자 모양 불법 교쳐	0	-1
도리	1	1
승리 전과 아웃	0	-1
실수 당장 해고	0	-1
부정 신경 방심	0	-1
완주 칭찬	1	1
아쉬움	0	-1
진실 기만 우롱 전문	1	1
또라이 정신 교육대 김혜경 김원웅 원웅도 화이팅 도박 도둑 삼청교육대 깜이네요 신천지 화이팅	0	-1
악마	0	-1
부정 공정	0	-1
세금 도둑놈 도둑	0	-1
조국 먼지	0	-1
대의 선택 범죄자	0	-1
희대 거짓말	0	-1
각하 양반 환경 파괴 중국 피해 피해 미국 신경 다층 방어 시스템 개선	0	-2
지경	0	-1
최고 최고	1	2
승리	0	-1
의미 전쟁 사드 배치 최소한 안전 배치 프레임	1	1
사퇴 김건희 금융 사기죄 조사 배우자 세금 운영 청화 고민 공부 배우자 출마 한국 능력 좋은사람 애국자	1	1
제주도 친구	1	1
망신	0	-1
마카 꼬락서니	0	-1
따님 최고	1	1
공안 검사 범죄 조작 사건 조작	0	-1
오만 태도 실망	0	-1
최고 자유 자유 민주 화이팅	1	1
창피 돼지	0	-1
최고	1	1
이제 부패 예산 낭비 도둑 주머니 준비	0	-2
검사 악마	0	-1
김부선 도둑 도둑	0	-2
최고 최고	1	2
정부 비판 검사 안되느	0	-1
패밀리 비즈니스 부패 양쪽 능력 내로 남부	1	1
국정 능력 발전	1	2
원망 가즈아	1	1
김성 최민희 최고 사이다 응원	1	1
승리 홧팅	0	-1
우울증	0	-1
이준석 젊음 조화	1	1
전과 세금 도둑	0	-1
상식 교양 태도 재명이도아닉 사생활 전과자 이해	1	1
중앙 선관위 언론 방송 부정 준비 부정 이용 사전 당일	0	-2
감사	1	1
감옥 준비	0	-1
거짓말 듣기 불쾌	0	-1
승리 승리	0	-2
거짓말 진짜 사과	0	-1
가난 자유	0	-1
적극	1	1
머하 적폐 수사 무당 비디오 배신자 지모 배신자 본인 말로 비참	0	-1
측근 안심 정치인 객관 오늘	1	1
세금 법카 불법 음식 목구멍	0	-1
도리 허수아비	1	1
희망	1	1
현실 억지 주장 현실	0	-1
자업자득 승리	0	-1
김문기 처장 가족 영상 거짓말 특화	0	-1
진실 만세	1	1
시사 링크 여론 조사 대상 조사 허경영	1	1
정부 정책 비판 공약 탈윈 소주 친북 친중 외교 부동산 정책 등등 비판 반대 정책	0	-2
머저리	0	-1
윈희룡 전과자 법치 공직 거짓 천국 윤정	0	-1
이준석 유지 운동 운전 운동 야당 대표 고인 애도 먼저 감정 표현 발전 이준석 대표	1	1
결정 감사	1	1
눈물 윤석 개돼지 정신	0	-1
아픔 치유히기위 희생 발걸음 응원 걸음 응원	0	-1
존중	1	1
조선 업계 최고 무식	1	1
가난 불량 식품	0	-2
기호 기호 승리	0	-1
능력	1	1
건희 감옥	0	-1
수고 승리 화이팅 서막 흥분	0	-1
안정 성숙	1	1
감사	1	1
화이팅 사랑합니다	1	1
대표 차기 기대	1	1
최고 승리 압승 승리	0	-1
범죄자	0	-1
간살 인생 최고	1	1
응원 승승장구 사랑합니다 건강	1	1
기업 성공	1	1
믿음	1	1
승리	0	-1
뭉태기 도둑	0	-1
공정 상식 본인 비리 측근 비리 장모 비리 사건 신의 배신자 희망 전폭	1	1
건희 최은 검증 대상	1	1
부정 대부분	0	-1
부정	0	-1
신중	1	1
나중 피눈물	0	-1
보도 감사	1	1
희망 응원	1	1
대화 걱정 심상정 모병제 실태 고려 현실 구체 수치 언급	0	-1
나이 시대 흐름 감각 부족	0	-1
무조건 필수	1	1
석여리 도리 도리	1	2
앵커 미흡 미흡 앵커 편파 태도 불편 미흡	0	-1
연합 뉴스 감사	1	1
거짓말	0	-1
주관 평생 걱정	0	-1
불량 선관위 사퇴	0	-1
급살 벼락 공부 표시 경제 공부 부인 레슨 걱정	0	-1
거짓 네로남불	0	-1
욕설 경제 모순 덩어리 엉터리 현혹 잉가니냐	0	-3
질문 흡족 어린애 취급 방송	1	1
믿음 지구	1	1
안심 금물	1	1
여우 능구렁이 순수 득템	1	1
거짓말	0	-1
사전 부정 무효	0	-1
부정	0	-1
복기왕 노릇 인정	1	1
능력 세금	1	1
다음 지사 최고	1	1
선관위 부정행위	0	-1
실망	0	-1
강철 최고	1	1
대구 영감 의원 주호영 은퇴 대구 발전 이바지 배신자 듯이	1	1
정직 정직 화이팅 능력 상식 디편내편 최선	1	1
공무원 민간 개발자 비리 성남시 확정 이익 계약 기부채납 공익 환수 성남시	1	1
감옥 가즈아	0	-1
세계사 종말	0	-1
사상 초유 보수 국가 유공자 기부 천사 천재 허경영	1	1
모습 얼마 최선 존경	1	1
년대 우리나라 대장동 특검 약속 대답 범인 대답	0	-1
무당 감옥	0	-1
거짓말 수구 기득 강화	0	-1
실수 분별	0	-1
누명 악마 편집	0	-1
제한 의견 한정 답변 포괄 답변 실망 심층	0	-1
마음 포항 시민 눈물	0	-1
창피 건희	0	-1
존경	1	1
토론회 강의 포기 방송	0	-1
실수	0	-1
전문가	1	1
기대	1	1
법조 노동 발전	1	1
걱정	0	-1
진실 과학자 계산 방식	1	1
거짓	0	-1
지방 욕심	0	-1
독재 국가 정은이 후회 후회 소용	0	-2
여자 짜증	0	-1
감사	1	1
천박 권력 하수인 전락	0	-1
준석씨 품격 언어 선택 코치	1	1
인기 만큼 역대	1	1
다음 명분 보수 박원순 실패 모습 다음 홍준표 능력 인성 리더쉽 판단	1	1
호감 상대 우월 고개	1	1
정상	1	1
김경진 변호사 최고	1	1
팩트 감사	1	1
용기 아빠 용기 남편 용기 지도자 운동권 득세 오일 용사 용기 무시 사업가 용기 배려 용기 세치혀 행실 감복 존경 세상 양심 지혜 세상 용기 득세 세상 우쿠라이나 제련 스키 기점	1	9
상대방 비방 소리 전과	0	-1
배종호 교수 목소리 상승세	1	1
정상 회담	1	1
고개 실망	0	-1
나경웑 대표 열정 연설 감사	1	2
작두 무당 거짓말 본인	0	-1
본인 범인 공격	0	-1
성남 취약 계층 대상 청소년 생리대 지원	1	1
존중	1	1
기사 네티즌 법카 소고기 죄명 도둑 댓글	0	-1
명예 회복	1	1
본부장 감사	1	1
거짓말 선수	0	-1
내용 약속 북한 최고 지도자 김정은 남북 연락 사무소 수모	1	1
패배	0	-1
감동 연설	1	1
압도 승리	0	-1
무식 초딩 사실 외무 식자 머리 범죄자	0	-1
용기 전진 가을	1	1
실수	0	-1
충성 충성	1	2
신천지 주술 네거티브 도움	1	1
회개 예수	1	1
대구 시민 대구 걱정 걱정	0	-2
걱정 기도	0	-1
비판 정책 설명	0	-1
화이팅 존경	1	1
형님 도리 도리 공감	1	2
주권자 발전 능력 선동 현혹 팩트 체크 양당 비교	1	2
범죄 안달	0	-2
혈세 도둑 퇴출 죄명 옆집 경호원 합숙소	0	-1
보이콧 부정 한계 전체 보이콧 당일	0	-2
정책 고민 마음 개인 방향 됨됨이 긍정 평가	1	1
허수아비 전두환 이맹박 걱정	0	-1
유세 감사 진실 필승 화이팅	1	2
의지 감사	1	1
만큼 비난 비방	0	-2
불안 수준 미달 화약고 소리 동아시아 불안감 수준 미달 조롱 일본 정부 상황	0	-2
모두 거짓말 이나니	0	-1
선관위 조사 부착 실수 전라도 인민 공화국	0	-1
중년 극혐	0	-1
한마디 약점 추정 사실 고백 선처 회견 기회 자짓 김경준 감옥	0	-1
요번 보리문디 자질 능력	1	2
부족	0	-1
거짓말 안하무인 후안무치	0	-1
희망 최고 정직	1	2
필승 기도 화이팅 만세 건강 최고 최고 대한 민국 만세 필승 기도 화이팅 만세 건강 최고 최고 대한 민국 만세 필승 기도 화이팅 만세 건강 최고 최고 대한 민국 만세 필승 기도 화이팅 만세 건강 최고 최고 대한 민국 만세 필승 기도 화이팅 만세 필승 기도 화이팅 만세 건강 최고 최고 대한 민국 만세 필승 기도 화이팅 만세 필승 기도 화이팅 만세 건강 최고 최고 대한 민국 만세 필승 기도 화이팅 만세 건강 최고 최고 대한 민국 만세	1	14
조국 강의 관중 진정 믿음	1	1
선대 본부장 최고	1	1
고집	0	-1
욕심 심술	0	-2
외국 정상 주목 대통 자격 방송	1	1
국회 패스 트랙 폭력 사태 자행 나경원 황교안 다수 연루자 구태보수 잔당 국개 의원 처벌	0	-1
존경	1	1
눈물	0	-1
실망	0	-1
좌파 토론회 보고 소름	0	-1
피해자 부산저축은행 눈물 설계 이익 환수 터널 공원 녹취 음성 그동안 의심 쏘리	0	-1
상황 국채 발행 여유 기본소득 화폐 국가 부채 등떠미 정책 강요	1	1
역사 자유 민주주의 화합 이웃	1	1
각하 안전 안전 피해 문제 미국 중국 사이 국익 정책 미국 자국 주의	1	1
축하	1	1
초딩 예의	1	1
제왕 저주	0	-1
감사	1	1
후회	0	-1
감옥	0	-1
거짓말 소굴 유시민 거짓말 고발	0	-2
무속인 신천지 최악 기차역 구둣발 전두환 능가	0	-1
비난	0	-1
지옥	0	-1
실수	0	-1
지지자 감사	1	1
시대 공동 정부 지향 공정 상식 분야 발전 원동력 분열 절호 기회	1	2
품위	1	1
불안 행위	0	-1
오늘 행복	1	1
심술	0	-1
이준석 최고 최고	1	2
얼굴 창피	0	-1
존경 존경	1	2
도리	1	1
후회	0	-1
진실 정직	1	1
에효 존재 불운	0	-1
거짓말	0	-1
고급 치장 뉴드루킹	1	1
자유 유권자 압도 승리	0	-1
대통 통합 정부 유능 능력 인물 등용 경제 발전 민생 안정 국력 기업 주식 양도세 폐지 부동산 정책	1	3
거짓말	0	-1
자리 욕심 자리 기회 기회주의자 비방 의혹 행동 부정 거짓말 공약 이해도 공약 이해 정부 심판 정부 기회 욕심	0	-5
거짓말	0	-1
선택 비난 최후 현실 입지 관계 본인 문제 기타 등등 최선 진심 의심	0	-2
승리	0	-1
수준 호감	1	1
의원 보배	1	1
호구 무능 지지도 최고 언론 조작	1	1
가난 불량 식품	0	-2
이제 동안 양보 패배 자리 요구 측근 자리 약속	0	-1
행정 능력 세금 능력	1	2
마무리 다음 가치	1	1
신인 영예 혓바닥 사유 죄명 죄악 희망	1	2
인정	1	1
거름 하나하나 범죄 부정 탈세 불법	0	-3
희망 평화	1	1
지지자 노예 후손	0	-1
존경 화이팅	1	1
확진자 사전 진행 과정 점검 참관인 기표 투표함 종사원 직원 퇴장 방법 부정 과정	0	-1
김대중 노무현 북한 핵무기 자금 자식 비리 감옥 주사 페미	0	-1
경험 교훈 반복	1	1
어거지 떼거지 억지	0	-1
공산주의 불법 촛불 집회 와사바리	0	-1
부자 부지런 공부	1	2
걱정 걱정	0	-2
부정 권력 행사 언론 장악 부정	0	-2
나경원 의원 감사 여자 열정	1	2
석렬 고개 태도 태도 감정 낭비	0	-1
믿음 배신	1	1
양당 안달 실력 청와대	0	-1
믿음	1	1
천사 잡신 사탄 효자 하이팅	1	1
걱정	0	-1
승리	0	-1
장점	1	1
품격 구리 시민 수준 연설 세금	1	1
실수 담당자 처벌	0	-1
